lat,lng,city,state_id
31.1345,-97.7797,Fort_Hood,TX
29.5824,-95.7602,Richmond,TX
32.7341,-96.2939,Terrell,TX
32.517,-97.3343,Burleson,TX
29.5693,-98.6956,Helotes,TX
29.5112,-95.1979,Friendswood,TX
33.424,-94.1188,Wake_Village,TX
32.4718,-96.9877,Midlothian,TX
29.6237,-98.9448,Lakehills,TX
29.6271,-95.5653,Stafford,TX
27.3648,-99.482,Rio_Bravo,TX
32.3277,-96.1286,Gun_Barrel_City,TX
29.813,-95.0577,Highlands,TX
29.2487,-94.891,Galveston,TX
29.7869,-95.3905,Houston,TX
32.6619,-97.2662,Forest_Hill,TX
32.9764,-96.3192,Royse_City,TX
32.3184,-95.3065,Tyler,TX
30.121,-93.7616,Orange,TX
29.6898,-95.1151,Deer_Park,TX
33.2394,-96.8088,Prosper,TX
29.7914,-95.1145,Channelview,TX
26.2788,-98.3856,Doffing,TX
32.2148,-98.2205,Stephenville,TX
30.1738,-95.5134,The_Woodlands,TX
26.2164,-98.378,Palmview_South,TX
30.085,-95.9897,Prairie_View,TX
30.3006,-97.7517,Austin,TX
28.8176,-97.8518,Kenedy,TX
30.1118,-97.3257,Bastrop,TX
25.9705,-97.4775,Cameron_Park,TX
31.0755,-97.609,Nolanville,TX
31.7544,-95.6471,Palestine,TX
30.6668,-97.6953,Georgetown,TX
31.6799,-106.1903,Horizon_City,TX
32.9337,-97.2255,Keller,TX
30.0297,-93.8406,Bridge_City,TX
30.3563,-97.523,Manor,TX
26.2884,-98.3098,Alton,TX
33.9191,-102.3349,Littlefield,TX
26.2773,-98.3579,La_Homa,TX
30.4521,-97.991,Lago_Vista,TX
29.5357,-95.4693,Fresno,TX
34.2292,-102.7284,Muleshoe,TX
29.7586,-94.9669,Baytown,TX
32.9703,-97.4727,Pecan_Acres,TX
27.7886,-97.6685,Robstown,TX
29.5751,-95.0236,Seabrook,TX
30.6651,-98.4545,Kingsland,TX
32.8095,-97.2273,Richland_Hills,TX
26.1533,-97.9129,Mercedes,TX
30.6957,-95.0097,West_Livingston,TX
26.2303,-98.3792,Palmview,TX
26.0962,-97.9566,Progreso,TX
30.3084,-97.9629,Bee_Cave,TX
27.8877,-97.1134,Aransas_Pass,TX
33.3712,-97.1677,Sanger,TX
32.0249,-102.1137,Midland,TX
33.2872,-96.9623,Aubrey,TX
33.1136,-94.1672,Atlanta,TX
29.4874,-95.1087,League_City,TX
32.8955,-97.5379,Azle,TX
33.1856,-96.929,Little_Elm,TX
31.7929,-94.1795,Center,TX
29.7038,-98.6712,Scenic_Oaks,TX
30.8209,-95.111,Onalaska,TX
32.6974,-97.607,Aledo,TX
29.5521,-98.3074,Universal_City,TX
31.4988,-97.2314,Woodway,TX
32.9432,-96.3863,Fate,TX
29.2933,-97.1469,Yoakum,TX
30.3369,-95.0924,Cleveland,TX
32.0821,-96.468,Corsicana,TX
32.744,-96.4529,Forney,TX
28.6677,-100.4787,Eidson_Road,TX
32.7812,-97.3472,Fort_Worth,TX
26.3808,-98.8216,Rio_Grande_City,TX
31.064,-98.1824,Lampasas,TX
31.5597,-97.1882,Waco,TX
32.9343,-97.0744,Grapevine,TX
32.7133,-100.9113,Snyder,TX
27.5617,-99.4874,Laredo,TX
29.9707,-94.0015,Nederland,TX
33.21,-96.9327,Paloma_Creek_South,TX
31.8137,-106.4119,Fort_Bliss,TX
31.6292,-97.1052,Lacy-Lakeview,TX
29.6814,-97.6468,Luling,TX
26.1648,-97.9898,Weslaco,TX
29.8761,-98.2611,Canyon_Lake,TX
31.9876,-106.5933,Anthony,TX
32.9717,-96.7092,Richardson,TX
29.9072,-90.1933,Avondale,LA
30.0049,-91.8202,New_Iberia,LA
31.3414,-92.4096,Pineville,LA
31.6343,-91.5562,Ferriday,LA
30.3126,-92.0387,Carencro,LA
29.5164,-90.3291,Cut_Off,LA
30.528,-92.0851,Opelousas,LA
30.0687,-89.9288,New_Orleans,LA
32.7749,-91.9058,Bastrop,LA
30.5467,-91.1225,Brownfields,LA
30.4456,-91.2098,Port_Allen,LA
29.9593,-90.2202,River_Ridge,LA
32.5329,-92.6361,Ruston,LA
30.5061,-90.4563,Hammond,LA
29.975,-92.1266,Abbeville,LA
30.0741,-90.5557,Reserve,LA
29.9374,-90.203,Harahan,LA
30.1762,-93.3704,Carlyss,LA
30.4904,-92.4191,Eunice,LA
29.6912,-91.2672,Bayou_Vista,LA
29.91,-90.0515,Gretna,LA
30.8158,-92.6541,Oakdale,LA
30.4419,-91.131,Baton_Rouge,LA
30.1393,-91.9539,Broussard,LA
31.1398,-93.2741,Leesville,LA
30.3598,-91.0672,Village_St._George,LA
30.2279,-89.7987,Eden_Isle,LA
32.2347,-92.7098,Jonesboro,LA
32.0355,-93.7004,Mansfield,LA
32.1651,-91.721,Winnsboro,LA
29.9976,-90.1781,Metairie,LA
29.5799,-90.7058,Houma,LA
29.9058,-90.1434,Westwego,LA
30.2132,-90.9234,Gonzales,LA
29.8447,-90.1021,Estelle,LA
30.4998,-91.1081,Merrydale,LA
29.6244,-90.751,Bayou_Cane,LA
29.9609,-90.1553,Jefferson,LA
30.369,-91.0887,Oak_Hills_Place,LA
32.4067,-91.1915,Tallulah,LA
29.8876,-90.0666,Harvey,LA
30.2399,-92.0947,Scott,LA
32.512,-92.1513,West_Monroe,LA
30.2175,-92.3752,Crowley,LA
30.375,-90.0906,Mandeville,LA
29.8493,-90.0751,Woodmere,LA
33.0019,-93.4613,Springhill,LA
32.5379,-92.1981,Claiborne,LA
30.2233,-92.6582,Jennings,LA
30.5593,-91.0369,Central,LA
32.5227,-93.6667,Bossier_City,LA
32.6187,-93.2762,Minden,LA
29.8781,-90.0303,Timberlane,LA
31.2923,-92.4702,Alexandria,LA
30.0964,-91.9964,Youngsville,LA
29.7041,-91.192,Morgan_City,LA
29.9373,-90.2354,Waggaman,LA
30.7812,-89.8633,Bogalusa,LA
30.6642,-91.1634,Zachary,LA
29.5669,-90.3751,Larose,LA
29.6909,-91.3096,Patterson,LA
30.2288,-93.3564,Sulphur,LA
31.7317,-93.0979,Natchitoches,LA
30.3982,-91.071,Inniswold,LA
32.5732,-93.606,Red_Chute,LA
30.1263,-91.8319,St._Martinville,LA
30.061,-90.6929,Gramercy,LA
30.6959,-91.4537,New_Roads,LA
31.0512,-93.2159,Fort_Polk_South,LA
29.7941,-90.8163,Thibodaux,LA
30.2834,-91.2429,Plaquemine,LA
29.9016,-90.028,Terrytown,LA
31.1247,-92.0652,Marksville,LA
29.7334,-90.831,Schriever,LA
32.5183,-92.0775,Monroe,LA
30.0953,-90.9925,Donaldsonville,LA
29.7851,-91.5098,Franklin,LA
30.0109,-90.2549,Kenner,LA
32.5275,-92.7124,Grambling,LA
29.8871,-90.1126,Marrero,LA
30.2881,-89.7826,Slidell,LA
29.9437,-89.966,Chalmette,LA
30.0731,-90.4758,Laplace,LA
30.4019,-91.002,Shenandoah,LA
30.2829,-91.9043,Breaux_Bridge,LA
30.2084,-92.0323,Lafayette,LA
30.485,-90.8658,Walker,LA
30.1595,-93.2608,Prien,LA
30.3582,-91.1345,Gardere,LA
30.3039,-93.2051,Moss_Bluff,LA
30.4403,-90.4428,Ponchatoula,LA
29.6341,-90.6732,Bayou_Blue,LA
32.6906,-93.74,Benton,LA
30.4808,-90.1122,Covington,LA
29.9284,-89.9179,Meraux,LA
29.7282,-90.6362,Raceland,LA
29.8817,-90.7742,Chackbay,LA
29.9555,-90.1879,Elmwood,LA
32.4659,-93.7959,Shreveport,LA
29.9649,-90.3088,St._Rose,LA
29.9321,-90.1594,Bridge_City,LA
30.3141,-89.931,Lacombe,LA
30.8467,-93.2931,DeRidder,LA
30.2536,-91.1013,St._Gabriel,LA
30.2022,-93.2141,Lake_Charles,LA
29.6776,-90.7833,Gray,LA
29.8962,-89.892,Violet,LA
30.3652,-91.2659,Addis,LA
29.8472,-90.0069,Belle_Chasse,LA
29.9625,-90.3676,Destrehan,LA
29.4471,-90.3096,Galliano,LA
30.4743,-90.9594,Denham_Springs,LA
30.3151,-90.9571,Prairieville,LA
29.9008,-90.3523,Luling,LA
30.3776,-91.006,Old_Jefferson,LA
30.6901,-92.2744,Ville_Platte,LA
30.7323,-90.5133,Amite_City,LA
30.2403,-92.2668,Rayne,LA
29.9157,-91.6758,Jeanerette,LA
30.5833,-91.1581,Baker,LA
57.2401,-135.3153,Sitka,AK
64.9061,-147.6957,Farmers_Loop,AK
61.638,-149.608,Meadow_Lakes,AK
61.4964,-149.6535,Knik-Fairview,AK
57.7934,-152.406,Kodiak,AK
64.8353,-147.6534,Fairbanks,AK
61.577,-149.4661,Wasilla,AK
55.3556,-131.6698,Ketchikan,AK
64.8694,-147.8217,College,AK
58.4546,-134.1739,Juneau,AK
61.6053,-149.3067,Lakes,AK
64.8006,-147.3877,Badger,AK
60.4862,-151.0671,Soldotna,AK
60.4417,-151.1972,Kalifornsky,AK
61.711,-149.2657,Fishhook,AK
64.9295,-147.3955,Steele_Creek,AK
59.653,-151.5255,Homer,AK
60.5405,-150.8089,Sterling,AK
61.656,-149.4272,Tanaina,AK
61.5737,-149.2388,Gateway,AK
61.5971,-149.1147,Palmer,AK
61.1508,-149.1091,Anchorage,AK
64.7941,-148.0357,Chena_Ridge,AK
60.5619,-151.1985,Kenai,AK
35.4874,-79.1772,Sanford,NC
35.8813,-80.0807,Thomasville,NC
36.0876,-79.2756,Mebane,NC
35.9905,-79.9937,High_Point,NC
35.0864,-80.8915,Pineville,NC
35.5105,-78.7394,Angier,NC
35.8366,-78.8348,Morrisville,NC
34.7498,-77.3209,Piney_Green,NC
35.4764,-80.6403,Kannapolis,NC
34.123,-77.8834,Myrtle_Grove,NC
35.6142,-82.3275,Black_Mountain,NC
35.7917,-78.4966,Knightdale,NC
34.9386,-79.7608,Rockingham,NC
35.3932,-80.6363,Concord,NC
35.5288,-77.3994,Winterville,NC
35.4862,-80.8271,Davidson,NC
36.2942,-76.236,Elizabeth_City,NC
35.5956,-77.3768,Greenville,NC
35.3241,-82.4578,Hendersonville,NC
34.1408,-77.909,Silver_Lake,NC
35.8017,-80.2682,Lexington,NC
35.4057,-80.8729,Huntersville,NC
35.3777,-77.972,Goldsboro,NC
34.9689,-78.9559,Hope_Mills,NC
34.6957,-77.1356,Swansboro,NC
36.1738,-79.992,Oak_Ridge,NC
35.0699,-80.6453,Indian_Trail,NC
34.8298,-77.4591,Half_Moon,NC
35.6631,-81.2332,Newton,NC
35.9241,-78.466,Rolesville,NC
35.1922,-79.4682,Pinehurst,NC
33.9433,-78.1366,Oak_Island,NC
34.9645,-80.0746,Wadesboro,NC
35.6657,-80.491,Salisbury,NC
35.3136,-81.0072,Mount_Holly,NC
35.4853,-82.9996,Waynesville,NC
36.1014,-79.5085,Elon,NC
35.6775,-82.0014,Marion,NC
36.0762,-79.4687,Burlington,NC
36.3259,-78.4155,Henderson,NC
35.1798,-83.3809,Franklin,NC
35.2843,-81.2841,Bessemer_City,NC
35.9795,-78.9032,Durham,NC
35.9097,-81.5247,Lenoir,NC
35.7408,-81.7003,Morganton,NC
35.4747,-81.2385,Lincolnton,NC
35.3061,-82.5902,Etowah,NC
35.4731,-80.8822,Cornelius,NC
35.7246,-78.8698,Apex,NC
35.3339,-81.8702,Forest_City,NC
35.7426,-81.323,Hickory,NC
35.7817,-78.8175,Cary,NC
35.8324,-78.6438,Raleigh,NC
35.6938,-78.6199,Garner,NC
35.3853,-82.5854,Mills_River,NC
35.7157,-79.8129,Asheboro,NC
35.7838,-80.8711,Statesville,NC
34.989,-80.8034,Marvin,NC
35.6594,-78.4503,Clayton,NC
36.4452,-77.649,Roanoke_Rapids,NC
35.7641,-81.2746,St._Stephens,NC
36.0596,-79.3898,Graham,NC
34.7304,-76.7386,Morehead_City,NC
36.103,-80.4164,Lewisville,NC
35.5436,-78.2955,Selma,NC
35.9259,-79.0877,Carrboro,NC
36.1285,-78.7501,Butner,NC
36.5083,-80.6155,Mount_Airy,NC
34.2101,-77.886,Wilmington,NC
35.5995,-80.984,Lake_Norman_of_Catawba,NC
36.2316,-79.9834,Stokesdale,NC
34.2656,-77.7965,Ogden,NC
36.1575,-80.1645,Walkertown,NC
36.2111,-81.6668,Boone,NC
35.1921,-79.4042,Southern_Pines,NC
36.068,-79.0994,Hillsborough,NC
35.3107,-83.1815,Cullowhee,NC
35.5131,-78.3495,Smithfield,NC
36.3905,-78.9811,Roxboro,NC
35.2748,-77.5937,Kinston,NC
34.9984,-80.6906,Wesley_Chapel,NC
35.3601,-80.1919,Albemarle,NC
35.5961,-78.7807,Fuquay-Varina,NC
35.9046,-77.5563,Tarboro,NC
34.0396,-77.8966,Carolina_Beach,NC
35.5704,-82.5537,Asheville,NC
35.8468,-77.0655,Williamston,NC
36.5029,-79.7421,Eden,NC
35.9634,-78.5139,Wake_Forest,NC
34.9078,-76.8987,Havelock,NC
36.3156,-78.5848,Oxford,NC
35.8162,-81.4779,Sawmills,NC
35.8318,-78.3162,Zebulon,NC
35.3113,-78.6129,Dunn,NC
35.9693,-77.9552,Nashville,NC
35.1195,-80.7101,Matthews,NC
35.1351,-79.4319,Aberdeen,NC
36.2767,-80.3561,King,NC
35.7312,-77.9284,Wilson,NC
36.0318,-80.3861,Clemmons,NC
35.2079,-80.8304,Charlotte,NC
34.1538,-78.8737,Tabor_City,NC
36.1728,-81.1391,North_Wilkesboro,NC
34.204,-78.028,Leland,NC
34.3306,-78.7013,Whiteville,NC
35.2214,-81.0403,Belmont,NC
35.0061,-80.5593,Monroe,NC
35.2904,-81.5451,Shelby,NC
34.7287,-77.394,Jacksonville,NC
35.109,-80.6594,Stallings,NC
35.2348,-81.3501,Kings_Mountain,NC
35.0005,-78.3311,Clinton,NC
35.1841,-78.9962,Spring_Lake,NC
35.9175,-81.1754,Taylorsville,NC
35.7156,-81.2168,Conover,NC
34.2665,-77.8659,Kings_Grant,NC
35.9002,-80.562,Mocksville,NC
35.4316,-82.5038,Fletcher,NC
35.9013,-75.661,Manteo,NC
35.072,-80.5174,Unionville,NC
35.0846,-78.9776,Fayetteville,NC
36.3379,-79.6727,Reidsville,NC
35.927,-79.0391,Chapel_Hill,NC
34.2895,-77.9217,Wrightsboro,NC
35.2439,-82.7265,Brevard,NC
35.7252,-79.4558,Siler_City,NC
34.9364,-80.7437,Waxhaw,NC
35.3126,-80.649,Harrisburg,NC
36.1029,-80.261,Winston-Salem,NC
36.0991,-79.5418,Gibsonville,NC
35.7823,-78.3959,Wendell,NC
35.4694,-77.4167,Ayden,NC
34.6766,-79.1934,Pembroke,NC
35.6458,-82.5914,Woodfin,NC
35.1996,-78.0664,Mount_Olive,NC
34.889,-79.7098,Hamlet,NC
35.1781,-80.6532,Mint_Hill,NC
36.1065,-80.0847,Kernersville,NC
35.6907,-78.3749,Archer_Lodge,NC
35.3844,-81.3781,Cherryville,NC
34.2919,-77.8429,Murraysville,NC
35.9034,-79.9592,Archdale,NC
36.2621,-80.8443,Elkin,NC
35.0955,-77.0723,New_Bern,NC
35.8756,-80.0093,Trinity,NC
34.6312,-79.0186,Lumberton,NC
36.0167,-75.6699,Kill_Devil_Hills,NC
35.2494,-81.1853,Gastonia,NC
35.0592,-77.02,James_City,NC
34.2942,-77.7695,Porters_Neck,NC
35.9676,-77.8047,Rocky_Mount,NC
34.3627,-77.7318,Hampstead,NC
36.0956,-79.8268,Greensboro,NC
35.5587,-77.0546,Washington,NC
35.0228,-80.7383,Weddington,NC
34.7596,-79.4781,Laurinburg,NC
35.654,-78.8403,Holly_Springs,NC
35.5849,-80.8266,Mooresville,NC
36.1973,-79.8999,Summerfield,NC
48.1131,-98.8753,Devils_Lake,ND
46.814,-100.7695,Bismarck,ND
46.8918,-102.7924,Dickinson,ND
48.2374,-101.278,Minot,ND
46.2722,-96.6118,Wahpeton,ND
47.9221,-97.0887,Grand_Forks,ND
46.8653,-96.8292,Fargo,ND
46.9063,-98.6937,Jamestown,ND
48.4209,-101.3381,Minot_AFB,ND
48.1814,-103.6364,Williston,ND
47.8028,-103.2678,Watford_City,ND
46.9223,-98.0055,Valley_City,ND
46.8573,-96.9057,West_Fargo,ND
46.829,-100.887,Mandan,ND
40.6762,-95.8613,Nebraska_City,NE
42.826,-103.0025,Chadron,NE
42.0328,-97.4209,Norfolk,NE
40.6255,-96.9575,Crete,NE
40.9094,-97.0962,Seward,NE
40.2046,-100.6213,McCook,NE
41.134,-102.9681,Sidney,NE
41.1266,-100.764,North_Platte,NE
41.2005,-96.0354,Ralston,NE
41.1817,-96.1353,Chalco,NE
42.1025,-102.8766,Alliance,NE
41.8684,-103.6619,Scottsbluff,NE
40.9214,-98.3584,Grand_Island,NE
42.2379,-97.0101,Wayne,NE
40.778,-99.7462,Lexington,NE
40.8698,-97.5943,York,NE
41.1207,-95.921,Offutt_AFB,NE
41.2628,-96.0498,Omaha,NE
41.0053,-95.894,Plattsmouth,NE
41.5417,-96.1361,Blair,NE
41.1516,-96.0679,Papillion,NE
40.5963,-98.3914,Hastings,NE
42.4627,-96.4126,South_Sioux_City,NE
41.1319,-96.2447,Gretna,NE
41.8275,-103.6649,Gering,NE
41.4396,-96.4879,Fremont,NE
40.8088,-96.6796,Lincoln,NE
40.7008,-99.0847,Kearney,NE
41.4361,-97.3561,Columbus,NE
40.4394,-99.3774,Holdrege,NE
41.1816,-96.0665,La_Vista,NE
41.4497,-97.0619,Schuyler,NE
40.2738,-96.7455,Beatrice,NE
41.1536,-95.9357,Bellevue,NE
36.2933,-88.3065,Paris,TN
35.6863,-85.7812,McMinnville,TN
35.9638,-84.2938,Oak_Ridge,TN
35.589,-89.2578,Brownsville,TN
35.2571,-85.174,Soddy-Daisy,TN
36.3782,-86.4696,Gallatin,TN
36.3718,-84.1256,La_Follette,TN
36.064,-87.3668,Dickson,TN
35.9617,-83.1977,Newport,TN
35.9126,-88.7554,Milan,TN
36.4239,-86.7976,Greenbrier,TN
36.5224,-82.5452,Kingsport,TN
36.2047,-83.3005,Morristown,TN
36.3063,-86.5998,Hendersonville,TN
35.6611,-88.3946,Lexington,TN
35.1117,-85.2962,Red_Bank,TN
36.5696,-87.3428,Clarksville,TN
35.4239,-89.7861,Atoka,TN
35.7469,-83.9787,Maryville,TN
36.0284,-83.4308,Dandridge,TN
36.2349,-86.5733,Green_Hill,TN
35.1097,-84.9097,South_Cleveland,TN
35.9306,-84.5603,Harriman,TN
35.8873,-83.5678,Sevierville,TN
35.7884,-83.9363,Eagleton_Village,TN
35.6977,-84.2661,Tellico_Village,TN
35.1449,-85.3457,Signal_Mountain,TN
35.9216,-86.8525,Franklin,TN
36.1484,-85.5114,Cookeville,TN
35.4573,-84.6045,Athens,TN
35.9722,-86.5253,Smyrna,TN
36.4943,-86.8709,Springfield,TN
35.7977,-83.5623,Pigeon_Forge,TN
35.7438,-86.9116,Spring_Hill,TN
36.3968,-86.7111,Millersville,TN
35.4987,-86.4516,Shelbyville,TN
35.1878,-85.1958,Middle_Valley,TN
35.6536,-88.8353,Jackson,TN
36.5204,-82.7151,Church_Hill,TN
35.8073,-83.9752,Alcoa,TN
35.8761,-83.7742,Seymour,TN
35.8493,-86.4117,Murfreesboro,TN
35.9815,-87.1293,Fairview,TN
35.3721,-86.2173,Tullahoma,TN
35.9692,-83.9496,Knoxville,TN
35.6029,-84.4717,Sweetwater,TN
35.9572,-86.672,Nolensville,TN
36.1196,-83.4838,Jefferson_City,TN
35.1275,-85.1464,Harrison,TN
36.0465,-89.3777,Dyersburg,TN
36.2039,-86.3475,Lebanon,TN
35.149,-86.5634,Fayetteville,TN
36.3327,-86.7029,Goodlettsville,TN
36.168,-82.8198,Greeneville,TN
35.0111,-85.7183,South_Pittsburg,TN
36.3367,-82.2369,Elizabethton,TN
36.1371,-88.5077,McKenzie,TN
35.4445,-88.6531,Henderson,TN
36.3406,-82.3803,Johnson_City,TN
36.5883,-86.5194,Portland,TN
36.2959,-82.4766,Jonesborough,TN
35.8255,-88.9043,Humboldt,TN
35.9526,-85.0294,Crossville,TN
35.2594,-89.668,Arlington,TN
35.7413,-84.3704,Loudon,TN
35.0657,-85.2487,Chattanooga,TN
35.4912,-85.012,Dayton,TN
35.4493,-86.7896,Lewisburg,TN
35.2211,-88.2359,Savannah,TN
36.1715,-86.7843,Nashville,TN
35.811,-84.2817,Lenoir_City,TN
35.2337,-89.8195,Bartlett,TN
35.9347,-85.4726,Sparta,TN
35.809,-86.8995,Thompson's_Station,TN
36.562,-82.6618,Mount_Carmel,TN
36.0028,-84.8711,Fairfield_Glade,TN
36.4081,-83.0042,Rogersville,TN
36.0981,-84.1283,Clinton,TN
35.8731,-84.1822,Farragut,TN
35.0471,-89.6988,Collierville,TN
36.5241,-86.0306,Lafayette,TN
36.4223,-82.4293,Oak_Grove,TN
36.5793,-82.5096,Bloomingdale,TN
34.9973,-85.2285,East_Ridge,TN
35.5661,-89.6482,Covington,TN
36.1456,-82.4116,Erwin,TN
36.0203,-86.5582,La_Vergne,TN
36.4268,-89.0474,Union_City,TN
35.2846,-86.3587,Lynchburg,TN
35.1933,-87.035,Pulaski,TN
35.0829,-89.7825,Germantown,TN
35.463,-86.0774,Manchester,TN
35.7449,-89.5358,Ripley,TN
35.5233,-84.363,Madisonville,TN
35.0521,-85.0488,Collegedale,TN
35.9918,-86.7758,Brentwood,TN
36.5572,-82.2154,Bristol,TN
36.4649,-86.6667,White_House,TN
35.2497,-87.3325,Lawrenceburg,TN
35.2256,-89.5372,Oakland,TN
35.8693,-84.673,Rockwood,TN
35.6236,-87.0487,Columbia,TN
36.1991,-86.5114,Mount_Juliet,TN
35.1898,-86.1075,Winchester,TN
36.3386,-88.8512,Martin,TN
36.3921,-86.1568,Hartsville,TN
35.4433,-89.8148,Munford,TN
35.1818,-84.8707,Cleveland,TN
35.335,-89.8991,Millington,TN
35.1046,-89.9773,Memphis,TN
35.2585,-89.7308,Lakeland,TN
35.8713,-84.4959,Kingston,TN
41.3782,-74.6909,Port_Jervis,NY
41.5037,-74.0205,Newburgh,NY
40.6218,-73.7507,Inwood,NY
44.6951,-73.4563,Plattsburgh,NY
40.7043,-73.6193,Hempstead,NY
40.8608,-73.4488,Cold_Spring_Harbor,NY
43.0921,-79.0147,Niagara_Falls,NY
40.909,-73.0492,Terryville,NY
40.9469,-73.7316,Mamaroneck,NY
40.7765,-73.6778,North_Hills,NY
41.1213,-74.0685,Kaser,NY
43.2137,-77.9403,Brockport,NY
41.1578,-74.0769,Wesley_Hills,NY
42.4113,-76.4883,South_Hill,NY
41.4759,-74.3682,Scotchtown,NY
42.7199,-73.8333,Colonie,NY
42.9866,-78.9524,Grandyle_Village,NY
40.8225,-73.3921,South_Huntington,NY
41.1934,-73.952,Haverstraw,NY
40.6422,-73.6942,Hewlett,NY
40.9394,-73.8263,Bronxville,NY
40.7621,-73.0185,Patchogue,NY
43.0409,-76.1438,Syracuse,NY
40.7884,-73.6943,Manhasset,NY
42.6664,-73.7987,Albany,NY
40.7623,-73.3219,Deer_Park,NY
42.9557,-77.5903,Honeoye_Falls,NY
40.6871,-73.5615,North_Merrick,NY
40.8696,-73.0808,Centereach,NY
43.1718,-77.7064,North_Gates,NY
44.3246,-74.1315,Saranac_Lake,NY
42.8644,-76.9827,Geneva,NY
40.8123,-73.0447,Holtsville,NY
40.906,-73.1278,Stony_Brook,NY
42.4134,-73.6778,Valatie,NY
40.8029,-73.7332,Great_Neck,NY
40.926,-73.0651,Port_Jefferson_Station,NY
41.0541,-73.8143,Elmsford,NY
41.5984,-73.9181,Wappingers_Falls,NY
40.7495,-73.4856,Bethpage,NY
40.8389,-73.0401,Farmingville,NY
40.7506,-73.1872,Islip_Terrace,NY
40.7679,-72.8375,Mastic_Beach,NY
40.7225,-73.7029,Floral_Park,NY
40.6858,-73.3709,Lindenhurst,NY
41.2883,-73.9227,Peekskill,NY
42.7732,-73.7077,Cohoes,NY
40.7175,-73.4471,South_Farmingdale,NY
42.9007,-78.6701,Lancaster,NY
40.6569,-73.5285,Bellmore,NY
40.7311,-73.3251,North_Babylon,NY
40.684,-73.7077,North_Valley_Stream,NY
40.893,-73.8057,Pelham_Manor,NY
40.906,-73.2992,Fort_Salonga,NY
40.6959,-73.6507,West_Hempstead,NY
41.5947,-73.8744,Myers_Corner,NY
40.7241,-73.5125,Levittown,NY
41.1484,-73.9456,Congers,NY
43.4516,-76.5005,Oswego,NY
42.0938,-76.8097,Elmira,NY
41.415,-73.6855,Carmel_Hamlet,NY
43.0114,-75.0396,Ilion,NY
42.4803,-79.3323,Dunkirk,NY
41.7009,-74.3609,Ellenville,NY
44.0451,-75.7847,Fort_Drum,NY
41.4458,-74.4228,Middletown,NY
40.8761,-73.1521,St._James,NY
40.8323,-72.9233,Yaphank,NY
41.3165,-73.8475,Lake_Mohegan,NY
42.6004,-76.1784,Cortland,NY
40.9099,-73.1213,Stony_Brook_University,NY
40.7373,-73.1345,Oakdale,NY
40.9902,-73.7773,Scarsdale,NY
40.7832,-73.4732,Plainview,NY
40.9464,-72.823,Wading_River,NY
40.9307,-73.1018,Setauket-East_Setauket,NY
40.8813,-73.0059,Coram,NY
40.6579,-73.6742,Lynbrook,NY
42.3363,-77.318,Bath,NY
40.7454,-73.5604,Salisbury,NY
42.942,-74.1907,Amsterdam,NY
40.8467,-73.1522,Nesconset,NY
42.0819,-78.4321,Olean,NY
40.7787,-73.6396,Roslyn_Heights,NY
40.9117,-73.8075,Pelham,NY
41.3646,-74.0135,West_Point,NY
42.1185,-76.0219,Endwell,NY
41.4612,-73.6681,Lake_Carmel,NY
40.6728,-73.3932,Copiague,NY
43.3019,-73.6873,West_Glens_Falls,NY
40.8709,-73.6287,Glen_Cove,NY
40.8035,-73.337,Dix_Hills,NY
40.5887,-73.666,Long_Beach,NY
40.7033,-73.7078,Elmont,NY
43.226,-75.491,Rome,NY
40.8015,-72.796,Center_Moriches,NY
40.8792,-73.3232,East_Northport,NY
43.0282,-74.9928,Herkimer,NY
40.6678,-73.4922,Seaford,NY
43.0414,-76.2485,Fairmount,NY
43.3109,-73.6459,Glens_Falls,NY
43.0068,-73.8524,Ballston_Spa,NY
43.215,-77.4225,Webster,NY
43.3171,-76.4162,Fulton,NY
41.1609,-73.8712,Ossining,NY
40.946,-72.8812,East_Shoreham,NY
40.7005,-73.4118,North_Amityville,NY
41.2063,-73.9883,West_Haverstraw,NY
40.6296,-73.6025,Baldwin_Harbor,NY
42.8614,-73.9206,East_Glenville,NY
40.8217,-73.2119,Hauppauge,NY
43.099,-77.4427,Fairport,NY
40.724,-73.477,Plainedge,NY
40.8857,-72.9454,Middle_Island,NY
43.335,-73.6825,Glens_Falls_North,NY
42.147,-77.0561,Corning,NY
40.7949,-72.8743,Shirley,NY
41.1151,-74.0486,Spring_Valley,NY
42.9646,-78.8713,Kenmore,NY
42.1207,-77.9458,Wellsville,NY
41.0127,-73.8698,Dobbs_Ferry,NY
40.7436,-73.6639,Garden_City_Park,NY
42.9608,-77.1348,Clifton_Springs,NY
40.7498,-73.7976,Queens,NY
41.7495,-74.0809,New_Paltz,NY
42.7354,-73.6751,Troy,NY
41.2005,-73.9002,Croton-on-Hudson,NY
41.4409,-74.0353,Firthcliffe,NY
43.0025,-78.7887,University_at_Buffalo,NY
40.7031,-73.4679,North_Massapequa,NY
41.732,-73.9139,Fairview,NY
41.1488,-74.0485,New_Hempstead,NY
40.8162,-73.7407,Kings_Point,NY
41.2018,-73.7282,Mount_Kisco,NY
40.8586,-73.1168,Lake_Grove,NY
40.6983,-73.5086,North_Wantagh,NY
40.8443,-73.2834,Commack,NY
44.6,-75.1703,Canton,NY
40.7875,-73.5416,Jericho,NY
43.04,-76.2177,Westvale,NY
40.7072,-73.3859,North_Lindenhurst,NY
40.6647,-73.7044,Valley_Stream,NY
